# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
8000 1.51518 14.5996
8010 1.51527 14.5996
8020 1.5161 14.5996
8030 1.51604 14.5996
8040 1.51615 14.5996
8050 1.51685 14.5996
8060 1.51763 14.5996
8070 1.51847 14.5996
8080 1.51791 14.5996
8090 1.51746 14.5996
8100 1.51748 14.5996
8110 1.51709 14.5996
8120 1.51679 14.5996
8130 1.51661 14.5996
8140 1.51616 14.5996
8150 1.51698 14.5996
8160 1.51799 14.5996
8170 1.51743 14.5996
8180 1.5174 14.5996
8190 1.51737 14.5996
8200 1.51738 14.5996
8210 1.5173 14.5996
8220 1.51792 14.5996
8230 1.51852 14.5996
8240 1.51882 14.5996
8250 1.51891 14.5996
8260 1.51837 14.5996
8270 1.51819 14.5996
8280 1.51935 14.5996
8290 1.51939 14.5996
8300 1.51956 14.5996
8310 1.52007 14.5996
8320 1.51907 14.5996
8330 1.51878 14.5996
8340 1.51826 14.5996
8350 1.51832 14.5996
8360 1.51708 14.5996
8370 1.51682 14.5996
8380 1.51706 14.5996
8390 1.51692 14.5996
8400 1.51703 14.5996
8410 1.51763 14.5996
8420 1.51659 14.5996
8430 1.51639 14.5996
8440 1.51717 14.5996
8450 1.51741 14.5996
8460 1.51814 14.5996
8470 1.51829 14.5996
8480 1.51828 14.5996
8490 1.51742 14.5996
8500 1.51748 14.5996
8510 1.51751 14.5996
8520 1.51763 14.5996
8530 1.51579 14.5996
8540 1.51561 14.5996
8550 1.51596 14.5996
8560 1.51526 14.5996
8570 1.51423 14.5996
8580 1.51398 14.5996
8590 1.51401 14.5996
8600 1.51486 14.5996
8610 1.51461 14.5996
8620 1.51571 14.5996
8630 1.51587 14.5996
8640 1.51571 14.5996
8650 1.51417 14.5996
8660 1.5143 14.5996
8670 1.51526 14.5996
8680 1.51397 14.5996
8690 1.51317 14.5996
8700 1.51261 14.5996
8710 1.5132 14.5996
8720 1.51365 14.5996
8730 1.51445 14.5996
8740 1.51388 14.5996
8750 1.51506 14.5996
8760 1.51556 14.5996
8770 1.51544 14.5996
8780 1.51577 14.5996
8790 1.51579 14.5996
8800 1.51636 14.5996
8810 1.51705 14.5996
8820 1.51796 14.5996
8830 1.51695 14.5996
8840 1.51738 14.5996
8850 1.51766 14.5996
8860 1.51694 14.5996
8870 1.51688 14.5996
8880 1.51554 14.5996
8890 1.5149 14.5996
8900 1.51507 14.5996
8910 1.51464 14.5996
8920 1.51412 14.5996
8930 1.51408 14.5996
8940 1.51292 14.5996
8950 1.51363 14.5996
8960 1.51346 14.5996
8970 1.51458 14.5996
8980 1.51501 14.5996
8990 1.51483 14.5996
9000 1.51547 14.5996
9010 1.51561 14.5996
9020 1.51573 14.5996
9030 1.51567 14.5996
9040 1.51659 14.5996
9050 1.51742 14.5996
9060 1.51703 14.5996
9070 1.51748 14.5996
9080 1.51802 14.5996
9090 1.51803 14.5996
9100 1.51841 14.5996
9110 1.5186 14.5996
9120 1.51853 14.5996
9130 1.517 14.5996
9140 1.51704 14.5996
9150 1.51625 14.5996
9160 1.51566 14.5996
9170 1.51526 14.5996
9180 1.51542 14.5996
9190 1.51685 14.5996
9200 1.51771 14.5996
9210 1.51683 14.5996
9220 1.51579 14.5996
9230 1.51479 14.5996
9240 1.51484 14.5996
9250 1.51592 14.5996
9260 1.51511 14.5996
9270 1.51606 14.5996
9280 1.51663 14.5996
9290 1.5167 14.5996
9300 1.51679 14.5996
9310 1.51651 14.5996
9320 1.51621 14.5996
9330 1.5177 14.5996
9340 1.5164 14.5996
